song_id,name,artist_name,album,duration_ms,track_number,artist_follower,album_popularity,artist_popularity,release_date,crawl_date,song_popularity,genres
086PZ9r1W6iNjZyL8qOqTS,DOWN (Juicy Juicy),JO YURI,"See You in My 19th Life, Pt. 3 (Original Television Soundtrack)",206064,1,349046,52,52,2/7/2023,1/4/2024,59,['korean ost']
0HsRZwZzHoZ5AM5W2ZYI5c,Beyond Love (Feat. 10CM),BIG Naughty,Beyond Love,188706,1,366468,48,56,20/4/2022,1/4/2024,54,['k-pop ballad']
3TSLqZssCoCdDlMhCJ08XW,Still Life,BIGBANG,Still Life,188369,1,4864344,54,65,5/4/2022,1/4/2024,60,"['k-pop', 'k-pop boy group']"
1u2WfYwwpnI9MnC9LolkRF,Can you stay,Coldin,Can you stay (From Semantic Error),182266,1,12117,36,32,3/3/2022,1/4/2024,42,['korean pop']
7JF6USn1d7oBnjITCKtSHp,Love Song,Wonstein,World Peace Project Vol.2,220040,1,134511,37,59,21/10/2022,1/4/2024,43,['korean pop']
6rcwrRWKyjaFyUL8b8GlIJ,Epilogue,IU,IU 5th Album 'LILAC',229573,10,8469129,70,73,25/3/2021,1/4/2024,53,"['k-pop', 'pop']"
4as4XEOR03oGm1STUKl6pa,BBIBBI,IU,BBIBBI,194426,1,8469129,60,73,10/10/2018,1/4/2024,66,"['k-pop', 'pop']"
6ezYHltHYhuJckdCsYsRJI,Either Way,IVE,Either Way,166946,1,3872102,60,74,25/9/2023,1/4/2024,66,['k-pop girl group']
3TSLqZssCoCdDlMhCJ08XW,Still Life,BIGBANG,Still Life,188369,1,4864344,54,65,5/4/2022,1/4/2024,60,"['k-pop', 'k-pop boy group']"
4gMPlHHAjOQnUrhsuqHivn,To My Youth,BOL4,Red Diary Page.1,222680,5,1851312,67,61,28/9/2017,1/4/2024,64,['k-pop']
3k6q0O9JnO2GhvD6C8fs20,Closer Than This,Jimin,Closer Than This,223302,1,7835824,77,82,22/12/2023,1/4/2024,83,['k-pop']
2Ghu1DdMwxS3VAyB7i38Wo,That's okay,D.O.,That's okay,221373,1,1856629,57,61,1/7/2019,1/4/2024,63,['k-pop']
6mavVLsxaa4YcPje9qZKcf,When This Rain Stops,WENDY,Like Water - The 1st Mini Album,244546,1,909368,58,62,5/4/2021,1/4/2024,57,"['k-pop', 'korean pop']"
4Dr2hJ3EnVh2Aaot6fRwDO,Blueming,IU,Love poem,217053,3,8469129,64,73,18/11/2019,1/4/2024,67,"['k-pop', 'pop']"
4v1WbXCkegXLnHTXPe7yzx,Today's Mood,CHEEZE,I can't tell you everything,225333,2,139653,42,45,18/5/2020,1/4/2024,47,"['k-pop', 'korean pop']"
50Q0BUdTTtaMumIELoyrm8,Fast Forward,JEON SOMI,GAME PLAN,160578,2,2609646,61,62,7/8/2023,1/4/2024,65,['k-pop']
1ULdASrNy5rurl1TZfFaMP,Spicy,aespa,MY WORLD - The 3rd Mini Album,197040,2,4986933,69,74,8/5/2023,1/4/2024,69,['k-pop girl group']
3syxwxJqX5jpgjNYmvzdW6,CAKE,ITZY,KILL MY DOUBT,198887,2,7034526,68,73,31/7/2023,1/4/2024,70,"['k-pop', 'k-pop girl group']"
4JzCFEc3O2UEdjKzevvFH5,For Youth,BTS,Proof,264480,1,72243489,81,87,10/6/2022,1/4/2024,67,"['k-pop', 'k-pop boy group', 'pop']"
296nXCOv97WJNRWzIBQnoj,FEARLESS,LE SSERAFIM,FEARLESS,168437,2,4829292,73,82,2/5/2022,1/4/2024,69,['k-pop girl group']
27bIik73QCu8Xzt3xpG1bI,Candy,NCT DREAM,Candy - Winter Special Mini Album,217066,1,7619328,67,75,16/12/2022,1/4/2024,70,['k-pop boy group']
6I2tqFhk8tq69iursYxuxd,HOT,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',197586,2,11117949,75,79,27/5/2022,1/4/2024,74,"['k-pop', 'k-pop boy group']"
6zZWoHlF2zNSLUNLvx4GUl,Better Things,aespa,Better Things,203216,1,4986933,60,74,18/8/2023,1/4/2024,66,['k-pop girl group']
5aaE27JUylnG7aPtGJPrrC,DICE,NMIXX,ENTWURF,165746,1,2639693,65,70,19/9/2022,1/4/2024,70,"['k-pop', 'k-pop girl group']"
0a4MMyCrzT0En247IhqZbD,Hype Boy,NewJeans,NewJeans 1st EP 'New Jeans',179026,2,7636499,81,80,1/8/2022,1/4/2024,80,"['k-pop', 'k-pop girl group']"
2gYj9lubBorOPIVWsTXugG,After LIKE,IVE,After LIKE,176973,1,3872102,70,74,22/8/2022,1/4/2024,76,['k-pop girl group']
3MOa6IKagO2lT9n0sI8fZQ,I NEED U - Spotify Singles,ENHYPEN,I NEED U - Spotify Singles,181722,1,8294975,70,79,16/2/2024,1/4/2024,76,"['anime', 'k-pop boy group']"
4H65EdACzwqV8sTt3dDyA0,Get A Guitar,RIIZE,Get A Guitar,160371,1,595052,65,65,4/9/2023,1/4/2024,71,['korean pop']
2AZhHsWsunXGXKIWioeM6Y,I Hate You (2024) - Spotify Singles,SHOWNU X HYUNGWON (MONSTA X),I Hate You (2024) - Spotify Singles,164026,1,55589,58,48,29/2/2024,1/4/2024,64,['korean pop']
1ULdASrNy5rurl1TZfFaMP,Spicy,aespa,MY WORLD - The 3rd Mini Album,197040,2,4986933,69,74,8/5/2023,1/4/2024,69,['k-pop girl group']
70t7Q6AYG6ZgTYmJWcnkUM,I AM,IVE,I've IVE,183853,2,3872102,77,74,10/4/2023,1/4/2024,78,['k-pop girl group']
0y0uzuB1HxljAY2j0tLETp,Fancy - Spotify Singles,STAYC,Fancy - Spotify Singles,193277,1,1786787,61,63,15/3/2024,1/4/2024,67,"['k-pop', 'k-pop girl group']"
296nXCOv97WJNRWzIBQnoj,FEARLESS,LE SSERAFIM,FEARLESS,168437,2,4829292,73,82,2/5/2022,1/4/2024,69,['k-pop girl group']
6zZWoHlF2zNSLUNLvx4GUl,Better Things,aespa,Better Things,203216,1,4986933,60,74,18/8/2023,1/4/2024,66,['k-pop girl group']
6I2tqFhk8tq69iursYxuxd,HOT,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',197586,2,11117949,75,79,27/5/2022,1/4/2024,74,"['k-pop', 'k-pop boy group']"
63irPUP3xB74fHdw1Aw9zR,MANIAC,Stray Kids,ODDINARY,182757,2,14918482,75,82,18/3/2022,1/4/2024,75,"['k-pop', 'k-pop boy group', 'pop']"
4Cyf87ul1le0xTWRFBoYd7,Killin’ Me Good,JIHYO,ZONE,185920,1,668771,69,59,18/8/2023,1/4/2024,71,[]
1qRfAvzRIJQodWKBNFAb6C,"Smoke (Prod. Dynamicduo, Padi)",Dynamicduo,Street Woman Fighter2 (SWF2) Class Mission,209546,1,210346,62,56,5/9/2023,1/4/2024,65,"['k-rap', 'korean r&b']"
1LNlfvPQmB0cqYJQQskZ8x,MOMMAE (Feat. Ugly Duck),Jay Park,WORLDWIDE,204991,4,2049204,61,64,5/11/2015,1/4/2024,67,"['k-pop', 'k-rap', 'korean r&b']"
5mdWIwsJAzR97ShGkt8gcR,New thing (Prod. ZICO) (Feat. Homies),ZICO,Street Man Fighter Original Vol.3 (Mission by Rank),147426,1,1347946,58,59,6/9/2022,1/4/2024,60,"['k-pop', 'korean r&b']"
2gAX00D7NOBKdcKbOXdpFR,SHALALA,TAEYONG,SHALALA - The 1st Mini Album,201106,1,1300286,62,64,5/6/2023,1/4/2024,64,['k-pop']
4gZGAVECoiutzp64KSHNjE,MIC Drop,BTS,Love Yourself 承 'Her',238193,7,72243489,75,87,18/9/2017,1/4/2024,65,"['k-pop', 'k-pop boy group', 'pop']"
0VES0jpNQEdRpD31gYDIMe,LAW (Prod. Czaer),YOON MIRAE,Street Man Fighter Original Vol.3 (Mission by Rank),189373,2,285290,58,66,6/9/2022,1/4/2024,57,"['k-pop', 'korean ost', 'korean pop', 'korean r&b']"
6QJEWaTiiBSYPHr6FrZ8vu,Gum,Jessi,Gum,162693,1,2204281,55,58,25/10/2023,1/4/2024,61,['k-pop']
4XKXphKH76W4zNpkgFS5o2,MORE,j-hope,MORE,180022,1,17222482,61,76,1/7/2022,1/4/2024,67,"['k-pop', 'k-rap']"
7aNA0yQbOYu3HKWv9zElJX,"BLUE CHECK (Feat. Jay Park, Jessi) (Prod. by Slom)",toigo,SHOW ME THE MONEY 11 Episode 3,208250,3,4254,53,36,17/12/2022,1/4/2024,52,[]
4KbAeP4MzcufUQUPjqTFyJ,WAVE,IVE,WAVE,175893,1,3872102,49,74,31/5/2023,1/4/2024,46,['k-pop girl group']
3Owz3vrIE44Hvt0sLsfwHI,My Satisfaction,IVE,After LIKE,193000,2,3872102,70,74,22/8/2022,1/4/2024,59,['k-pop girl group']
4hbU7BVioG3WnoRNEy5YUf,Kitsch,IVE,Kitsch,195440,1,3872102,58,74,27/3/2023,1/4/2024,64,['k-pop girl group']
3bXYYgpCaYZBud2fB3I4ex,ELEVEN -Japanese version-,IVE,ELEVEN -Japanese version-,180093,1,3872102,47,74,19/10/2022,1/4/2024,47,['k-pop girl group']
7DMsSbvw9BOp4BpxraTtNX,After LIKE - Holiday Remix,IVE,Spotify Singles - Holiday,172400,1,3872102,40,74,16/11/2022,1/4/2024,46,['k-pop girl group']
0Q5VnK2DYzRyfqQRJuUtvi,LOVE DIVE,IVE,LOVE DIVE,177186,1,3872102,70,74,5/4/2022,1/4/2024,76,['k-pop girl group']
5EdURFBfQy2qAPaaaBvyKo,LOVE DIVE -Japanese version-,IVE,WAVE,177653,4,3872102,49,74,31/5/2023,1/4/2024,36,['k-pop girl group']
2gYj9lubBorOPIVWsTXugG,After LIKE,IVE,After LIKE,176973,1,3872102,70,74,22/8/2022,1/4/2024,76,['k-pop girl group']
5P6ePcSpO8v4AHUgZkS3uz,LOVE DIVE -Japanese version-,IVE,LOVE DIVE -Japanese version-,177200,1,3872102,45,74,16/1/2023,1/4/2024,52,['k-pop girl group']
7MxP3JPxVxuzIbAqi3WVst,Take It -Japanese version-,IVE,WAVE,205493,5,3872102,49,74,31/5/2023,1/4/2024,38,['k-pop girl group']
1Xnha5ko8j7yY8O3ATe0Vs,I WANT,IVE,I WANT,180626,1,3872102,56,74,13/7/2023,1/4/2024,62,['k-pop girl group']
2FNgoGLkE4AAOtYkQfiVL4,WAVE,IVE,WAVE,175893,1,3872102,54,74,9/5/2023,1/4/2024,60,['k-pop girl group']
6jSnUhuqsXWsmlTxvRDzl3,Classic,IVE,WAVE,212426,2,3872102,49,74,31/5/2023,1/4/2024,46,['k-pop girl group']
1OflugF4ODm5SSO1s0rlAj,After LIKE -Japanese version-,IVE,WAVE,178053,3,3872102,49,74,31/5/2023,1/4/2024,43,['k-pop girl group']
4tG2c8LP7J0EsfQ8gKLm7q,Queen of Hearts,IVE,ELEVEN -Japanese version-,145320,2,3872102,47,74,19/10/2022,1/4/2024,49,['k-pop girl group']
0LMdtBOxbVgrYoA4n0Vwvv,ROYAL,IVE,LOVE DIVE,206226,2,3872102,70,74,5/4/2022,1/4/2024,60,['k-pop girl group']
7n2FZQsaLb7ZRfRPfEeIvr,ELEVEN,IVE,ELEVEN,178453,1,3872102,67,74,1/12/2021,1/4/2024,73,['k-pop girl group']
70EfheCNy3zOrcT2meMQ1g,Take It,IVE,ELEVEN,204973,2,3872102,67,74,1/12/2021,1/4/2024,55,['k-pop girl group']
6RJxJpOaCZ4DamSgJaMoJ8,Second Life,SEVENTEEN,An Ode,202053,6,11117949,66,79,16/9/2019,1/4/2024,54,"['k-pop', 'k-pop boy group']"
1SgRnIFTs39lSkQJACYDoY,Fear,SEVENTEEN,An Ode,175213,3,11117949,66,79,16/9/2019,1/4/2024,59,"['k-pop', 'k-pop boy group']"
1FlIEnP3DdFgeP3dhVfNZf,247,SEVENTEEN,An Ode,213000,5,11117949,66,79,16/9/2019,1/4/2024,53,"['k-pop', 'k-pop boy group']"
25luDzxyExGiWLrMyCrtx3,Happy Ending (Korean Ver.),SEVENTEEN,An Ode,208278,11,11117949,66,79,16/9/2019,1/4/2024,46,"['k-pop', 'k-pop boy group']"
30S8t6er5QvMBugOzLJnV9,Network Love,SEVENTEEN,An Ode,209973,7,11117949,66,79,16/9/2019,1/4/2024,49,"['k-pop', 'k-pop boy group']"
5uUK45snr9SPeUuI2aubcF,Lie Again,SEVENTEEN,An Ode,200413,2,11117949,66,79,16/9/2019,1/4/2024,54,"['k-pop', 'k-pop boy group']"
6c5ccrEzRtGQdIM04xNtSI,Back it up,SEVENTEEN,An Ode,187746,8,11117949,66,79,16/9/2019,1/4/2024,56,"['k-pop', 'k-pop boy group']"
0uIw1c0E2nyFWWwEVzhl30,HIT,SEVENTEEN,An Ode,203506,1,11117949,66,79,16/9/2019,1/4/2024,61,"['k-pop', 'k-pop boy group']"
6wgC1bu0BIx0K9TBbkINDA,Let me hear you say,SEVENTEEN,An Ode,180213,4,11117949,66,79,16/9/2019,1/4/2024,51,"['k-pop', 'k-pop boy group']"
6BuUJqtxrQZWKOJFibfFFv,Lucky,SEVENTEEN,An Ode,197333,9,11117949,66,79,16/9/2019,1/4/2024,48,"['k-pop', 'k-pop boy group']"
1Yimn9plSAWNv9G3ePzITO,Snap Shoot,SEVENTEEN,An Ode,175826,10,11117949,66,79,16/9/2019,1/4/2024,59,"['k-pop', 'k-pop boy group']"
0cbh6m6Ita9t4sKVDJQZFP,Without You,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",195461,3,11117949,68,79,6/11/2017,1/4/2024,51,"['k-pop', 'k-pop boy group']"
6qEtE4d5SpNuxSPcuFQpno,Intro. New World,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",51669,1,11117949,68,79,6/11/2017,1/4/2024,42,"['k-pop', 'k-pop boy group']"
6j6wUN8whCYTwxCg9R240U,CHANGE UP,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",187749,2,11117949,68,79,6/11/2017,1/4/2024,53,"['k-pop', 'k-pop boy group']"
19t5GSN3XsLB7UOsZD8Fwv,CLAP,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",167797,4,11117949,68,79,6/11/2017,1/4/2024,66,"['k-pop', 'k-pop boy group']"
047A83COIzAFLcZKLz20MP,BRING IT,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",211959,5,11117949,68,79,6/11/2017,1/4/2024,51,"['k-pop', 'k-pop boy group']"
6MEsfQJ5ZpO1WozVfsVDzZ,TRAUMA,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",213273,7,11117949,68,79,6/11/2017,1/4/2024,55,"['k-pop', 'k-pop boy group']"
3o83eepKSAqhA2pkdxXCkL,ROCKET,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",188498,10,11117949,68,79,6/11/2017,1/4/2024,49,"['k-pop', 'k-pop boy group']"
0leIXrxhkEBGoR8O8PZQEg,Outro. Incompletion,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",73760,13,11117949,68,79,6/11/2017,1/4/2024,40,"['k-pop', 'k-pop boy group']"
2NvrIHgujKttUQyx2uUMY9,Pinwheel,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",219029,8,11117949,68,79,6/11/2017,1/4/2024,60,"['k-pop', 'k-pop boy group']"
3wIDLZ8nEHeyxSrVJsD6tv,Flower,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",207381,9,11117949,68,79,6/11/2017,1/4/2024,52,"['k-pop', 'k-pop boy group']"
3p1J2lefXYI4mMQqXUez75,Campfire,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",207053,12,11117949,68,79,6/11/2017,1/4/2024,59,"['k-pop', 'k-pop boy group']"
1Rrj7KyS2R6SP9CQMDJW1w,VERY NICE,SEVENTEEN,Love&Letter repackage album,192092,2,11117949,67,79,4/7/2016,1/4/2024,70,"['k-pop', 'k-pop boy group']"
7snRPf9l4LRCMV3hD8WD3W,Hello,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",200042,11,11117949,68,79,6/11/2017,1/4/2024,50,"['k-pop', 'k-pop boy group']"
1nyzf00hpVfBkHlZSVJuky,Healing,SEVENTEEN,Love&Letter repackage album,203624,3,11117949,67,79,4/7/2016,1/4/2024,53,"['k-pop', 'k-pop boy group']"
55M6WlPDc8WID9UcmWjbYM,Lilili Yabbay,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",211191,6,11117949,68,79,6/11/2017,1/4/2024,51,"['k-pop', 'k-pop boy group']"
0mv9yj1mjcEJes46dHDib5,SIMPLE,SEVENTEEN,Love&Letter repackage album,220020,4,11117949,67,79,4/7/2016,1/4/2024,53,"['k-pop', 'k-pop boy group']"
3VIWAghaRZzHA1HsQH7EwD,NO F.U.N,SEVENTEEN,Love&Letter repackage album,181604,1,11117949,67,79,4/7/2016,1/4/2024,47,"['k-pop', 'k-pop boy group']"
3msXeHxaKNC9uFvtlglX5b,Chuck,SEVENTEEN,Love&Letter repackage album,178171,6,11117949,67,79,4/7/2016,1/4/2024,40,"['k-pop', 'k-pop boy group']"
44zJN1C94Xuh5wt6czfvth,Space,SEVENTEEN,Love&Letter repackage album,189827,5,11117949,67,79,4/7/2016,1/4/2024,48,"['k-pop', 'k-pop boy group']"
0huOLTWv7QsKl20lqI0ktc,Still Lonely,SEVENTEEN,Love&Letter repackage album,206778,8,11117949,67,79,4/7/2016,1/4/2024,42,"['k-pop', 'k-pop boy group']"
6FaIMrCu7bxblZdt1Tfsjn,Pretty U,SEVENTEEN,Love&Letter repackage album,207300,7,11117949,67,79,4/7/2016,1/4/2024,52,"['k-pop', 'k-pop boy group']"
5eHdRWoPwgRVNy9HceN2W2,Hit Song,SEVENTEEN,Love&Letter repackage album,223196,9,11117949,67,79,4/7/2016,1/4/2024,42,"['k-pop', 'k-pop boy group']"
4gDyNYMkzXpMXjVHgRoWC0,Say Yes,SEVENTEEN,Love&Letter repackage album,230446,10,11117949,67,79,4/7/2016,1/4/2024,43,"['k-pop', 'k-pop boy group']"
2K421A9GSAxfybVhjtOZnS,Adore U (Vocal Team Ver.),SEVENTEEN,Love&Letter repackage album,224863,12,11117949,67,79,4/7/2016,1/4/2024,41,"['k-pop', 'k-pop boy group']"
6iTv00i2BlhMZ0S5SQwDem,Love Letter,SEVENTEEN,Love&Letter repackage album,178916,15,11117949,67,79,4/7/2016,1/4/2024,43,"['k-pop', 'k-pop boy group']"
4BJYe7g257xcF6MES1MFAH,Shining Diamond (Performance Team Ver.),SEVENTEEN,Love&Letter repackage album,150315,14,11117949,67,79,4/7/2016,1/4/2024,37,"['k-pop', 'k-pop boy group']"
4r08Zd72ZYPcPTOZ8CqPyH,Chuck,SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],178171,1,11117949,64,79,25/4/2016,1/4/2024,45,"['k-pop', 'k-pop boy group']"
1HG1ToS9wVsKlE9CiJPf48,Monday To Saturday (Hiphop Team Ver.),SEVENTEEN,Love&Letter repackage album,203858,13,11117949,67,79,4/7/2016,1/4/2024,40,"['k-pop', 'k-pop boy group']"
0Su3Wr6cKTrIkLx9VWgi3l,Hit Song,SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],223196,4,11117949,64,79,25/4/2016,1/4/2024,48,"['k-pop', 'k-pop boy group']"
5roZqMypSPqgdgdYLZTcSm,Drift Away,SEVENTEEN,Love&Letter repackage album,189242,11,11117949,67,79,4/7/2016,1/4/2024,41,"['k-pop', 'k-pop boy group']"
1maafRRnys7gGBUXcjhzmM,Say Yes,SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],230446,5,11117949,64,79,25/4/2016,1/4/2024,50,"['k-pop', 'k-pop boy group']"
5KndefUfeQhGoYCluAaDWj,Still Lonely,SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],206778,3,11117949,64,79,25/4/2016,1/4/2024,49,"['k-pop', 'k-pop boy group']"
7zNRdjBB9HFT7CoOaEVzRF,Drift Away,SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],189242,6,11117949,64,79,25/4/2016,1/4/2024,46,"['k-pop', 'k-pop boy group']"
1117juaaAkSIUsQxTmmcKM,Pretty U,SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],207299,2,11117949,64,79,25/4/2016,1/4/2024,67,"['k-pop', 'k-pop boy group']"
1S3Zo9gPe2KCJUKa5wLdVZ,Adore U (Vocal Team Ver.),SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],224863,7,11117949,64,79,25/4/2016,1/4/2024,44,"['k-pop', 'k-pop boy group']"
3ygoTUnTWMCOPqcWoz9cQ5,Shining Diamond (Performance Team Ver.),SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],150315,9,11117949,64,79,25/4/2016,1/4/2024,37,"['k-pop', 'k-pop boy group']"
5UZJPEEup9UVUojRKXcv0f,Love Letter,SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],178916,10,11117949,64,79,25/4/2016,1/4/2024,52,"['k-pop', 'k-pop boy group']"
37V533dS8hn2q2tTkbVAlV,Monday To Saturday (Hiphop Team Ver.),SEVENTEEN,SEVENTEEN 1ST ALBUM [FIRST ‘LOVE&LETTER’],203858,8,11117949,64,79,25/4/2016,1/4/2024,40,"['k-pop', 'k-pop boy group']"
6P7m3AZlTUm39hkeAgQNMk,Super (Workout Remix),SEVENTEEN,Super (Workout Remix),193586,1,11117949,53,79,16/2/2024,1/4/2024,59,"['k-pop', 'k-pop boy group']"
7viNY0jOjNJuLwsgAOPsBK,God of Light Music (Inst.),SEVENTEEN,God of Light Music,91973,3,11117949,58,79,25/12/2023,1/4/2024,36,"['k-pop', 'k-pop boy group']"
2hqn75Y9fEzL0qPoPRXCvX,Fire,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',158213,3,11117949,76,79,24/4/2023,1/4/2024,65,"['k-pop', 'k-pop boy group']"
0aLkYYO8w7T0U2Vhb0pe2O,Sara Sara,SEVENTEEN,Sara Sara,177773,1,11117949,43,79,15/8/2023,1/4/2024,50,"['k-pop', 'k-pop boy group']"
0xZ4WU5UfctiSeETi6pMEo,God of Light Music,SEVENTEEN,God of Light Music,91960,1,11117949,58,79,25/12/2023,1/4/2024,63,"['k-pop', 'k-pop boy group']"
7v8v911KfBuFkqXvuDOtNm,Dust,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',165320,5,11117949,76,79,24/4/2023,1/4/2024,63,"['k-pop', 'k-pop boy group']"
3acGHJqr9xU1cnCEfLX1Lx,I Don't Understand But I Luv U,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',209800,4,11117949,76,79,24/4/2023,1/4/2024,69,"['k-pop', 'k-pop boy group']"
7rIXkPCaibFJTs4rKS29OS,April shower,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',212786,6,11117949,76,79,24/4/2023,1/4/2024,62,"['k-pop', 'k-pop boy group']"
6KfYVOicblNB8CaDZwbxiT,"Dirty Dancing (feat. Joshua, DK & Dino of SEVENTEEN) - Dem Jointz Remix",New Kids On The Block,Dirty Dancing (Dem Jointz Remix),216320,1,777276,41,56,1/9/2023,1/4/2024,47,['boy band']
6h13gMfEDlVlXFb8iDVaXb,God of Music (Trot Remix),SEVENTEEN,God of Light Music,169026,2,11117949,58,79,25/12/2023,1/4/2024,50,"['k-pop', 'k-pop boy group']"
3AOf6YEpxQ894FmrwI9k96,Super,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',200386,2,11117949,76,79,24/4/2023,1/4/2024,77,"['k-pop', 'k-pop boy group']"
2D4FPjRVAWPGZUnO3Qzz8d,BETTING,香取慎吾,BETTING,198306,1,24848,40,32,17/1/2023,1/4/2024,46,[]
3tgWMPOY4stCdKYj5NjrAe,F*ck My Life,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',202280,1,11117949,76,79,24/4/2023,1/4/2024,66,"['k-pop', 'k-pop boy group']"
2pCcl9FB4KCqYXYzloAMRK,Perfect Night (Sped Up ver.),LE SSERAFIM,Perfect Night (Remix),128779,1,4829292,53,82,30/10/2023,1/4/2024,57,['k-pop girl group']
3o0Nlc7DVVC39pfv4nTi9Y,ドレスコード (Prod. imase),LE SSERAFIM,ドレスコード (Prod. imase),216347,1,4829292,48,82,19/11/2023,1/4/2024,54,['k-pop girl group']
5sVWwPuoQlZpvAFcF0MMjf,Perfect Night (Slowed + Reverb ver.),LE SSERAFIM,Perfect Night (Remix),175893,2,4829292,53,82,30/10/2023,1/4/2024,50,['k-pop girl group']
74X2u8JMVooG2QbjRxXwR8,Perfect Night,LE SSERAFIM,Perfect Night,159080,1,4829292,80,82,27/10/2023,1/4/2024,86,['k-pop girl group']
31cPtAsM5gjCeQYhlwbIBD,UNFORGIVEN - Japanese ver.,LE SSERAFIM,UNFORGIVEN,182933,1,4829292,47,82,22/8/2023,1/4/2024,44,['k-pop girl group']
07Kq5cRJkYNieu1rge3PZX,UNFORGIVEN - Japanese ver.,LE SSERAFIM,UNFORGIVEN (Japanese ver.),182933,1,4829292,52,82,8/8/2023,1/4/2024,58,['k-pop girl group']
5zYrD1r49ex3WJk6iVIhfw,"Eve, Psyche & the Bluebeard’s wife (feat. Demi Lovato)",LE SSERAFIM,"Eve, Psyche & the Bluebeard’s wife (feat. Demi Lovato)",185538,1,4829292,47,82,4/8/2023,1/4/2024,53,['k-pop girl group']
2KsiPmkW27MalI0SqC64eI,"Eve, Psyche & the Bluebeard’s wife (feat. UPSAHL)",LE SSERAFIM,"Eve, Psyche & the Bluebeard’s wife (feat. UPSAHL)",186119,1,4829292,42,82,14/7/2023,1/4/2024,48,['k-pop girl group']
1PeBPKbOCc370rnLKploBL,ジュエリー (Prod. imase),LE SSERAFIM,ジュエリー (Prod. imase),163813,1,4829292,56,82,25/7/2023,1/4/2024,62,['k-pop girl group']
1xaLyNaaZC3i5tmaDAWP76,"Eve, Psyche & the Bluebeard’s wife (English Ver.)",LE SSERAFIM,"Eve, Psyche & the Bluebeard’s wife (English Ver.)",186119,1,4829292,49,82,6/7/2023,1/4/2024,55,['k-pop girl group']
0MvgLL3Rkj9JjEvpUqAy0m,ANTIFRAGILE - Japanese ver.,LE SSERAFIM,UNFORGIVEN,185293,2,4829292,47,82,22/8/2023,1/4/2024,49,['k-pop girl group']
44tTqUi3xi7E28QLzHVdUA,Anti-Romantic,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,215188,1,9755078,71,78,31/5/2021,1/4/2024,67,"['k-pop', 'k-pop boy group']"
4Wh5WGtov1VJ6EJ8OQgNeS,Magic,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,159749,3,9755078,71,78,31/5/2021,1/4/2024,61,"['k-pop', 'k-pop boy group']"
27Ktms54Maeges2VYdsnec,ジュエリー (Prod. imase),LE SSERAFIM,UNFORGIVEN,163813,3,4829292,47,82,22/8/2023,1/4/2024,42,['k-pop girl group']
7y2WZKii5EQkpGUef37XkR,"Eve, Psyche & the Bluebeard’s wife (Rina Sawayama Remix)",LE SSERAFIM,"Eve, Psyche & the Bluebeard’s wife (Rina Sawayama Remix)",174173,1,4829292,44,82,28/7/2023,1/4/2024,50,['k-pop girl group']
