db.pubDate,db.artist,db.song_name,db.yturl,db.type,db.release,spotify.track.id,spotify.track.href,spotify.track.name,spotify.track.popularity,spotify.track.duration_ms,spotify.track.track_number,spotify.album.id,spotify.album.name,spotify.album.type,spotify.album.release_date,spotify.album.total_tracks,spotify.album.href,spotify.album.popularity,spotify.album.genres,spotify.artist.id,spotify.artist.name,spotify.artist.href,spotify.artist.popularity,spotify.artist.followers,spotify.artist.genres
2015-03-25,LABOUM,Sugar Sugar,https://youtu.be/JrSrXr5E7P0,Girl,Major,3VflrXPrz4NnHdxZyXw2a9,https://api.spotify.com/v1/tracks/3VflrXPrz4NnHdxZyXw2a9,Sugar Pop,2.0,231560.0,6.0,1UUXRQ9fPRyl5llZFOVTef,Love Pop Wow!!,album,2019-04-24,11.0,https://api.spotify.com/v1/albums/1UUXRQ9fPRyl5llZFOVTef,5.0,,4iO5uKMUphLqQ20TfrdZx3,LABOUM,https://api.spotify.com/v1/artists/4iO5uKMUphLqQ20TfrdZx3,30.0,179247.0,"k-pop, k-pop girl group"
2015-03-25,Sonamoo,Just Go,https://youtu.be/Hzv_bSGmqw0,Girl,Minor,3DLtPObflLQBodZN8qGODT,https://api.spotify.com/v1/tracks/3DLtPObflLQBodZN8qGODT,2AM,60.0,258281.0,1.0,2Ro0unf9MBJGvcLLfo7liZ,2AM,single,2022-05-10,1.0,https://api.spotify.com/v1/albums/2Ro0unf9MBJGvcLLfo7liZ,47.0,,3rjcQ5VIWCN4q7UFetzdeO,JustaTee,https://api.spotify.com/v1/artists/3rjcQ5VIWCN4q7UFetzdeO,53.0,881279.0,"v-pop, vietnamese hip hop, vietnamese melodic rap"
2015-03-24,Hotshot,Midnight Sun,https://youtu.be/wxs_Q2LFWNs,Boy,Minor,35sI05tBE6vHzySNzgGGVG,https://api.spotify.com/v1/tracks/35sI05tBE6vHzySNzgGGVG,Midnight Sun,13.0,206333.0,1.0,6amaIPb06lqKpo8pkhtbTP,I'm a HOTSHOT,album,2015-07-02,7.0,https://api.spotify.com/v1/albums/6amaIPb06lqKpo8pkhtbTP,19.0,,0lE4Ctn38KnvJ56oGRkNx7,HotShot,https://api.spotify.com/v1/artists/0lE4Ctn38KnvJ56oGRkNx7,19.0,167872.0,"k-pop, k-pop boy group"
2015-03-23,N-Sonic,Black Out,https://youtu.be/MO2yiJzSqYU,Boy,Major,24FQJuibsAcK3QncaJSyLW,https://api.spotify.com/v1/tracks/24FQJuibsAcK3QncaJSyLW,Now,2.0,403512.0,8.0,5zL1jBB8S2QQA8UWXVnJOr,Sonic Creed,album,2018-09-28,9.0,https://api.spotify.com/v1/albums/5zL1jBB8S2QQA8UWXVnJOr,8.0,,4FDlrSZ3mEv5Jvn482sCbZ,Stefon Harris,https://api.spotify.com/v1/artists/4FDlrSZ3mEv5Jvn482sCbZ,20.0,8510.0,jazz vibraphone
2015-03-22,FTISLAND,Pray,https://youtu.be/_1ZUFyS3-e8,Boy,Major,1aFGoNjOamkUTfHrL7UANU,https://api.spotify.com/v1/tracks/1aFGoNjOamkUTfHrL7UANU,PRAY,32.0,250419.0,2.0,7oDeUhWPlVzjSOJYDvbD33,I WILL,album,2015-03-23,11.0,https://api.spotify.com/v1/albums/7oDeUhWPlVzjSOJYDvbD33,25.0,,6KhH771vq2X2Aom91nNzpZ,FTISLAND,https://api.spotify.com/v1/artists/6KhH771vq2X2Aom91nNzpZ,44.0,467082.0,"k-pop, k-pop boy group, k-rock"
2015-03-19,CNBLUE,White,https://youtu.be/2ES_seUeJMA,Boy,Japanese,0hDrDiYLhoICKJmPm9KJVA,https://api.spotify.com/v1/tracks/0hDrDiYLhoICKJmPm9KJVA,WHITE,10.0,236253.0,13.0,4UNEnZi6u2ea0OXKzu8lqa,Best of CNBLUE / OUR BOOK [2011-2018],compilation,2018-08-29,19.0,https://api.spotify.com/v1/albums/4UNEnZi6u2ea0OXKzu8lqa,22.0,,6dCz3spfpIvqqqsIoP6wXi,CNBLUE,https://api.spotify.com/v1/artists/6dCz3spfpIvqqqsIoP6wXi,48.0,703684.0,"k-pop, k-pop boy group"
2015-03-19,Bubble X,Why Didn't I Know It Then,https://youtu.be/MD7doadT-IQ,Girl,Minor,6VXVYATpQXEIoZ97NnWCmn,https://api.spotify.com/v1/tracks/6VXVYATpQXEIoZ97NnWCmn,Vì Anh Đâu Có Biết,64.0,241919.0,1.0,3C5z2dMU7D6VLpnNtYujPJ,Vì Anh Đâu Có Biết,single,2022-08-04,1.0,https://api.spotify.com/v1/albums/3C5z2dMU7D6VLpnNtYujPJ,51.0,,1OIYKbmhG0RxPXvVPNj3NN,Madihu,https://api.spotify.com/v1/artists/1OIYKbmhG0RxPXvVPNj3NN,49.0,211280.0,"indie viet, v-pop, vietnamese melodic rap"
2015-03-18,Untouchable,Crayon,https://youtu.be/XVQEhG9Qe9A,Boy,Major,57eBG0pGCISdd6ynT2kfLW,https://api.spotify.com/v1/tracks/57eBG0pGCISdd6ynT2kfLW,Scary Stories (feat. King Crayon),0.0,168093.0,17.0,2Cl4r2V5SbUAyKODbRbwHK,Untouchable (Extended Version),compilation,2009-06-01,18.0,https://api.spotify.com/v1/albums/2Cl4r2V5SbUAyKODbRbwHK,0.0,,5uOQL1qIcjWm8uyFHITcPX,The White Shadow,https://api.spotify.com/v1/artists/5uOQL1qIcjWm8uyFHITcPX,7.0,2262.0,"flick hop, underground rap"
2015-03-18,Davichi,Two Lovers,https://youtu.be/p0dKKDO3ooc,Girl,Major,6wprWuhcSZmUrAnLy3gt5D,https://api.spotify.com/v1/tracks/6wprWuhcSZmUrAnLy3gt5D,Two Lovers,34.0,225750.0,1.0,1BJ027k9QEe1YFq1lsTDrw,Two Lovers,single,2015-03-18,1.0,https://api.spotify.com/v1/albums/1BJ027k9QEe1YFq1lsTDrw,21.0,,4z6yrDz5GfKXkeQZjOaZdq,DAVICHI,https://api.spotify.com/v1/artists/4z6yrDz5GfKXkeQZjOaZdq,53.0,690560.0,"k-pop, korean pop"
2015-03-18,CLC,Pepe,https://youtu.be/3qmsJbJasfo,Girl,Major,2rO1OMbLrfKIkqrqcATv3u,https://api.spotify.com/v1/tracks/2rO1OMbLrfKIkqrqcATv3u,Pepe,40.0,197506.0,2.0,1s0NkdUXMRPJvgWV1kEEbP,First Love,single,2015-03-19,5.0,https://api.spotify.com/v1/albums/1s0NkdUXMRPJvgWV1kEEbP,28.0,,6QyO41KctzGc70mVaVnXQO,CLC,https://api.spotify.com/v1/artists/6QyO41KctzGc70mVaVnXQO,45.0,1270113.0,"k-pop, k-pop girl group, korean city pop"
2015-03-17,SUS4,Shake It,https://youtu.be/XcChc8oXLhw,Girl,Major,2NJt9LUPRAGEXI4oQ1OxqW,https://api.spotify.com/v1/tracks/2NJt9LUPRAGEXI4oQ1OxqW,흔들어 - Instrumental,0.0,195783.0,3.0,60kGqCZUucmLKbhKeg8OCc,Shake It,single,2015-03-18,3.0,https://api.spotify.com/v1/albums/60kGqCZUucmLKbhKeg8OCc,1.0,,7kG6HIUIR6KYpdkQr2RAdl,SUS4,https://api.spotify.com/v1/artists/7kG6HIUIR6KYpdkQr2RAdl,0.0,1106.0,
2015-03-17,BtoB,The future (tomorrow),https://youtu.be/coCigikG8q4,Boy,Japanese,6vXRxxQauHGPv8aHUacwDD,https://api.spotify.com/v1/tracks/6vXRxxQauHGPv8aHUacwDD,skyblue,45.0,121624.0,1.0,0VQOMmxywrlt7Y0cbdDg8d,just wanna stay here forever,single,2023-01-14,3.0,https://api.spotify.com/v1/albums/0VQOMmxywrlt7Y0cbdDg8d,33.0,,0C7tVaY5qlP5YgYh7DSUoJ,G Sounds,https://api.spotify.com/v1/artists/0C7tVaY5qlP5YgYh7DSUoJ,45.0,21780.0,viet lo-fi
2015-03-15,Red Velvet,Ice Cream Cake,https://youtu.be/glXgSSOKlls,Girl,Major,5vCuawHQ8Poch1odz9JDpB,https://api.spotify.com/v1/tracks/5vCuawHQ8Poch1odz9JDpB,Ice Cream Cake,59.0,191440.0,1.0,27cBQ5FDqv0xLgiJ7qNpZr,Ice Cream Cake - The 1st Mini Album,single,2015-03-17,6.0,https://api.spotify.com/v1/albums/27cBQ5FDqv0xLgiJ7qNpZr,49.0,,1z4g3DjTBBZKhvAroFlhOM,Red Velvet,https://api.spotify.com/v1/artists/1z4g3DjTBBZKhvAroFlhOM,67.0,9045266.0,"k-pop, k-pop girl group"
2015-03-14,Red Velvet,Automatic,https://youtu.be/px2Q47O0_eE,Girl,Major,76DhGlPaJ112MHVs1PJMyX,https://api.spotify.com/v1/tracks/76DhGlPaJ112MHVs1PJMyX,Automatic,52.0,210160.0,2.0,27cBQ5FDqv0xLgiJ7qNpZr,Ice Cream Cake - The 1st Mini Album,single,2015-03-17,6.0,https://api.spotify.com/v1/albums/27cBQ5FDqv0xLgiJ7qNpZr,49.0,,1z4g3DjTBBZKhvAroFlhOM,Red Velvet,https://api.spotify.com/v1/artists/1z4g3DjTBBZKhvAroFlhOM,67.0,9045266.0,"k-pop, k-pop girl group"
2015-03-11,V.O.S,Someday,https://youtu.be/sZVMwoyPZlk,Boy,Major,3uZxAOpw6ZjMT36GrxqDoK,https://api.spotify.com/v1/tracks/3uZxAOpw6ZjMT36GrxqDoK,Someday,51.0,232280.0,1.0,3IJEj5V5TA7Dbz0LpE7nhJ,CASTAWAY DIVA OST SEO MOK HA (PARK EUN BIN) Vol.1,single,2023-10-31,1.0,https://api.spotify.com/v1/albums/3IJEj5V5TA7Dbz0LpE7nhJ,38.0,,1ANiPe6RWnAKnfwORN5vxP,Park Eunbin,https://api.spotify.com/v1/artists/1ANiPe6RWnAKnfwORN5vxP,45.0,44720.0,
2015-03-11,Madtown,New World,https://youtu.be/XC07aAGbBPc,Boy,Major,1ZUpqoW0XsisC684tErdrJ,https://api.spotify.com/v1/tracks/1ZUpqoW0XsisC684tErdrJ,New World,17.0,199806.0,2.0,5RyvGocZoE6m0ZNQqtJaXe,Welcome to MADTOWN,single,2015-03-12,5.0,https://api.spotify.com/v1/albums/5RyvGocZoE6m0ZNQqtJaXe,8.0,,1sSdeMLtQYafYh0RxMtVQd,MADTOWN,https://api.spotify.com/v1/artists/1sSdeMLtQYafYh0RxMtVQd,16.0,161026.0,"k-pop, k-pop boy group"
2015-03-10,Stellar,Fool,https://youtu.be/Pv9R-dhmYPk,Girl,Major,4lw81VMqawRhoq81L2xsa9,https://api.spotify.com/v1/tracks/4lw81VMqawRhoq81L2xsa9,A Fool for Good,8.0,118400.0,13.0,5Yj8COF4Iw9BRzgcVllJ5P,Stellar Muse (Standard Version),album,2024-04-21,15.0,https://api.spotify.com/v1/albums/5Yj8COF4Iw9BRzgcVllJ5P,12.0,,3IemJaOx6hTlMmDK874z8j,Stellar Muse,https://api.spotify.com/v1/artists/3IemJaOx6hTlMmDK874z8j,13.0,2.0,
2015-03-10,SHINee,Your Number,https://youtu.be/xq3NB3U0Ps,Boy,Japanese,7byUhM7Yh3plSdUELqKKet,https://api.spotify.com/v1/tracks/7byUhM7Yh3plSdUELqKKet,Your Number,32.0,259013.0,6.0,0iyZ0E6cbCJgKO533uGnM2,D×D×D,album,2015-12-29,12.0,https://api.spotify.com/v1/albums/0iyZ0E6cbCJgKO533uGnM2,30.0,,2hRQKC0gqlZGPrmUKbcchR,SHINee,https://api.spotify.com/v1/artists/2hRQKC0gqlZGPrmUKbcchR,59.0,3085563.0,"k-pop, k-pop boy group"
2015-03-10,A.cian,Magic Girl,https://youtu.be/JQGAwv8KNIA,Boy,Minor,6SWwb6CULV5QwhY7x4vUgF,https://api.spotify.com/v1/tracks/6SWwb6CULV5QwhY7x4vUgF,魔法城堡,34.0,257319.0,1.0,4KLKAOZwwbpEAjuxtz9Pwz,魔法城堡,single,2017-01-01,1.0,https://api.spotify.com/v1/albums/4KLKAOZwwbpEAjuxtz9Pwz,21.0,,1dywcVTpMrP7VmQUhngSce,TFBOYS,https://api.spotify.com/v1/artists/1dywcVTpMrP7VmQUhngSce,39.0,212165.0,"chinese idol pop, mainland chinese pop, mandopop"
2015-03-08,Boyfriend,Bounce,https://youtu.be/hnum0Qie2rY,Boy,Major,1npnZFYvKaYPY0RwID563g,https://api.spotify.com/v1/tracks/1npnZFYvKaYPY0RwID563g,BOUNCE,30.0,194440.0,2.0,3R3oZE70OTYJlktaDzq0a9,BOYFRIEND in Wonderland,single,2015-03-09,6.0,https://api.spotify.com/v1/albums/3R3oZE70OTYJlktaDzq0a9,18.0,,2Pw8E6zZoeuksVWtyZPnzd,BOYFRIEND,https://api.spotify.com/v1/artists/2Pw8E6zZoeuksVWtyZPnzd,32.0,309771.0,"k-pop, k-pop boy group"
2015-03-05,B.I.G,Between Night n Music,https://youtu.be/rYKwqDLc9vo,Boy,Major,0OXOSH8GBHKjSwSllhzigC,https://api.spotify.com/v1/tracks/0OXOSH8GBHKjSwSllhzigC,"A Midsummer Night's Dream, Incidental Music, Op. 61: XII. Music between Act V Scenes 1 & 2 - Finale: ""Bei des Feuers mattem Flimmern""",0.0,346160.0,48.0,3kbRFODPVW94L7ZL6BoGXv,"Wiener Philharmoniker: Pieces by Mahler, Liszt & Mendelssohn",compilation,2023-07-13,49.0,https://api.spotify.com/v1/albums/3kbRFODPVW94L7ZL6BoGXv,3.0,,6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,https://api.spotify.com/v1/artists/6MF58APd3YV72Ln2eVg710,58.0,531487.0,"classical, early romantic era, german romanticism"
2015-03-05,K-Much,Fish in a Bowl,https://youtu.be/1deqeiFETpc,Boy,Major,6vXRxxQauHGPv8aHUacwDD,https://api.spotify.com/v1/tracks/6vXRxxQauHGPv8aHUacwDD,skyblue,45.0,121624.0,1.0,0VQOMmxywrlt7Y0cbdDg8d,just wanna stay here forever,single,2023-01-14,3.0,https://api.spotify.com/v1/albums/0VQOMmxywrlt7Y0cbdDg8d,33.0,,0C7tVaY5qlP5YgYh7DSUoJ,G Sounds,https://api.spotify.com/v1/artists/0C7tVaY5qlP5YgYh7DSUoJ,45.0,21780.0,viet lo-fi
2015-03-05,Super Junior-D&E,Growing Pains,https://youtu.be/Zs2NibgZgR4,Boy,,0dtP5GF117QSMOu55eYCi8,https://api.spotify.com/v1/tracks/0dtP5GF117QSMOu55eYCi8,너는 나만큼 (Growing Pains),45.0,201137.0,2.0,1zlu7G1v4XhLHndlXYvW6m,The Beat Goes On,album,2015-03-06,7.0,https://api.spotify.com/v1/albums/1zlu7G1v4XhLHndlXYvW6m,38.0,,3EfnKIG9827OXkcQQT7HEI,SUPER JUNIOR-D&E,https://api.spotify.com/v1/artists/3EfnKIG9827OXkcQQT7HEI,44.0,643437.0,"k-pop, k-pop boy group"
2015-03-03,Fiestar,You're Pitiful,https://youtu.be/ShGVCembq70,Girl,Major,6ssSzCx8vxqkYenaxJuObQ,https://api.spotify.com/v1/tracks/6ssSzCx8vxqkYenaxJuObQ,You’re Pitiful,41.0,230122.0,1.0,2xIzfxvkJFxQsi4tyWpZMc,BLACK LABEL,single,2015-03-04,6.0,https://api.spotify.com/v1/albums/2xIzfxvkJFxQsi4tyWpZMc,28.0,,3IVjXrnR0npv1LY24kQSzd,FIESTAR,https://api.spotify.com/v1/artists/3IVjXrnR0npv1LY24kQSzd,28.0,157189.0,"k-pop, k-pop girl group"
2015-03-01,Myname,Stop The Time,https://youtu.be/FxrJJHILtq0,Boy,Japanese,1CyYcBdukmFjFibDZaDlHc,https://api.spotify.com/v1/tracks/1CyYcBdukmFjFibDZaDlHc,To The Moon,51.0,201507.0,1.0,4UEbczuNRxEy7SGJTrfEBd,To The Moon,single,2020-07-07,1.0,https://api.spotify.com/v1/albums/4UEbczuNRxEy7SGJTrfEBd,37.0,,4sDsgLXhS6If9HrV2mwuSx,hooligan.,https://api.spotify.com/v1/artists/4sDsgLXhS6If9HrV2mwuSx,32.0,35708.0,v-pop
2015-02-26,NU'EST,I'm Bad,https://youtu.be/fYyV6Gi4sJw,Boy,Major,2V2gi2zxRgxIKRdujYOUF3,https://api.spotify.com/v1/tracks/2V2gi2zxRgxIKRdujYOUF3,I’m Bad,24.0,207874.0,1.0,7jlzbojtyoNJ5p73AD72Qt,Special Single ‘I’m Bad’,single,2015-02-27,2.0,https://api.spotify.com/v1/albums/7jlzbojtyoNJ5p73AD72Qt,13.0,,1iQfn1B8V25iQoolQakyAZ,NU'EST,https://api.spotify.com/v1/artists/1iQfn1B8V25iQoolQakyAZ,41.0,991029.0,"k-pop, k-pop boy group"
2015-02-25,Shinhwa,Sniper,https://youtu.be/y_VJHT6y-NI,Boy,Major,115a4lQhDJGnu4QVSa8bUW,https://api.spotify.com/v1/tracks/115a4lQhDJGnu4QVSa8bUW,Perfect Man,55.0,205000.0,2.0,69Lv2IpuvYd0ccNJR3AOlV,Perfect Man - The 5th Album,album,2002-03-01,12.0,https://api.spotify.com/v1/albums/69Lv2IpuvYd0ccNJR3AOlV,42.0,,0jVvkFPa6YbFXQ3Qmhita0,SHINHWA,https://api.spotify.com/v1/artists/0jVvkFPa6YbFXQ3Qmhita0,39.0,290375.0,"classic k-pop, k-pop, k-pop boy group"
2015-02-25,Lip Service,In The Spring,https://youtu.be/RuBaYkw2AQ4,Girl,Major,1fr9b1MIyas7cpt1QY3h9d,https://api.spotify.com/v1/tracks/1fr9b1MIyas7cpt1QY3h9d,What The Spring??,53.0,205751.0,1.0,44HJerzPLHbGr8G2eC1bIv,What The Spring??,single,2016-04-01,1.0,https://api.spotify.com/v1/albums/44HJerzPLHbGr8G2eC1bIv,39.0,,6zn0ihyAApAYV51zpXxdEp,10CM,https://api.spotify.com/v1/artists/6zn0ihyAApAYV51zpXxdEp,63.0,663042.0,korean pop
2015-02-24,Untouchable,Mask On,https://youtu.be/FrExIfM3BFQ,Boy,Major,1OtsgpOnEbIXP1a9nqlnKe,https://api.spotify.com/v1/tracks/1OtsgpOnEbIXP1a9nqlnKe,Mask On,0.0,215797.0,1.0,1D35clxseqaj5TiOse22GZ,Mask On,single,2015-02-24,2.0,https://api.spotify.com/v1/albums/1D35clxseqaj5TiOse22GZ,0.0,,2HDRkPTO5A59sFcC2ROGbw,Untouchable,https://api.spotify.com/v1/artists/2HDRkPTO5A59sFcC2ROGbw,19.0,7779.0,k-rap
2015-02-24,U-KISS,Action,https://youtu.be/OvqyNUvGiK8,Boy,Japanese,5QGsBTDAvkujQSot0RrDGq,https://api.spotify.com/v1/tracks/5QGsBTDAvkujQSot0RrDGq,Action,8.0,246639.0,11.0,59tQrIx3Z00eKyWutzkpex,U-KISS JAPAN BEST COLLECTION 2011-2016,album,2016-12-21,32.0,https://api.spotify.com/v1/albums/59tQrIx3Z00eKyWutzkpex,25.0,,2GB76Lm833jVI5kLvKEB7Z,UKISS,https://api.spotify.com/v1/artists/2GB76Lm833jVI5kLvKEB7Z,35.0,355144.0,"k-pop, k-pop boy group"
2015-02-23,VIXX,Love Equation,https://youtu.be/OM4C3uIXk28,Boy,Major,5bhyVuVfBsLBkQl2LCz9I5,https://api.spotify.com/v1/tracks/5bhyVuVfBsLBkQl2LCz9I5,Love Equation,29.0,209181.0,1.0,32mpVEvFBKEyZ4osbC7jM5,Boys` Record,single,2015-02-24,4.0,https://api.spotify.com/v1/albums/32mpVEvFBKEyZ4osbC7jM5,19.0,,5BkB3rXc0qIdUtuEnhbK0A,VIXX,https://api.spotify.com/v1/artists/5BkB3rXc0qIdUtuEnhbK0A,42.0,931597.0,"k-pop, k-pop boy group"
2015-02-22,Rainbow,Black Swan,https://youtu.be/BQz6K0aWWiY,Girl,Major,1hq60pjO9steNgF9rOPPtX,https://api.spotify.com/v1/tracks/1hq60pjO9steNgF9rOPPtX,Black Swan,29.0,217730.0,2.0,1xEiPhV9KMKead42V0g4nJ,RAINBOW 3rd Mini Album 'INNOCENT',single,2015-02-23,6.0,https://api.spotify.com/v1/albums/1xEiPhV9KMKead42V0g4nJ,18.0,,7xDyxRXgFgOZhdtLtkYR1y,RAINBOW,https://api.spotify.com/v1/artists/7xDyxRXgFgOZhdtLtkYR1y,29.0,29896.0,k-pop girl group
2015-02-16,K-Much,December 24,https://youtu.be/ahm8XNFP0Ww,Boy,Major,1aMgQiFwnbOYrMz79ffFLw,https://api.spotify.com/v1/tracks/1aMgQiFwnbOYrMz79ffFLw,Dsmuch,43.0,65515.0,1.0,4vijbS5zYv8jrVknDMFfwi,Dsmuch,single,2024-05-01,1.0,https://api.spotify.com/v1/albums/4vijbS5zYv8jrVknDMFfwi,30.0,,4rQ4m3IijQWjawKySyt9c0,LHD Production,https://api.spotify.com/v1/artists/4rQ4m3IijQWjawKySyt9c0,31.0,90.0,
2015-02-15,Niel,Lovekiller,https://youtu.be/_olc9D_5y-E,Boy Solo,Major,5pid8zeBgLuDCiIzNpruZi,https://api.spotify.com/v1/tracks/5pid8zeBgLuDCiIzNpruZi,Lovekiller (feat.Dok2),17.0,209500.0,4.0,2EV6srJ0m6juDkDcK2JK9n,oNIELy ‘Spring Love’,album,2015-04-14,9.0,https://api.spotify.com/v1/albums/2EV6srJ0m6juDkDcK2JK9n,11.0,,1wPvrQKu6dJBeLimAntEuH,Niel,https://api.spotify.com/v1/artists/1wPvrQKu6dJBeLimAntEuH,14.0,14429.0,
2015-02-11,Infinite,Dilemma,https://youtu.be/cUTMi0xzQeM,Boy,Japanese,1jSqgeQGqTufnzLaFrmZ4j,https://api.spotify.com/v1/tracks/1jSqgeQGqTufnzLaFrmZ4j,Dilemma,21.0,260813.0,4.0,3nnMbY0TjqB8kRv9XWb69P,For You,album,2015-12-16,11.0,https://api.spotify.com/v1/albums/3nnMbY0TjqB8kRv9XWb69P,20.0,,1bkpTEmumLC3xc7HgMsttU,INFINITE,https://api.spotify.com/v1/artists/1bkpTEmumLC3xc7HgMsttU,46.0,872940.0,"k-pop, k-pop boy group"
2015-02-11,Myname,To Very So Much,https://youtu.be/LXvHQeG1Lu4,Boy,Major,3bwldlnG87pSrAxBbwDXmb,https://api.spotify.com/v1/tracks/3bwldlnG87pSrAxBbwDXmb,too very so MUCH,23.0,195656.0,1.0,1bPmKieutxKgzxN77q8B9o,MYNAME 2ND MINI ALBUM,single,2015-02-12,6.0,https://api.spotify.com/v1/albums/1bPmKieutxKgzxN77q8B9o,12.0,,1Q8ON7PhIGhFtgbfzx13CK,MYNAME,https://api.spotify.com/v1/artists/1Q8ON7PhIGhFtgbfzx13CK,23.0,97156.0,"k-pop, k-pop boy group"
2015-02-09,After School,Shine,https://youtu.be/QWScSWtG6IU,Girl,Japanese,2RQmhMErLviqDSEv97tSCP,https://api.spotify.com/v1/tracks/2RQmhMErLviqDSEv97tSCP,Star Shine,0.0,135485.0,40.0,6TGZmBdiLAHpy2BCj4nqWd,After School Homework,album,2023-11-27,50.0,https://api.spotify.com/v1/albums/6TGZmBdiLAHpy2BCj4nqWd,0.0,,3LiEZm63e9ejafefvLt3H2,Homework Student,https://api.spotify.com/v1/artists/3LiEZm63e9ejafefvLt3H2,0.0,25.0,
2015-02-08,Berry Good,Because of You,https://youtu.be/_ITfI3XC-3Q,Girl,Major,5liz7gUkM2OPy8TIDqVa1F,https://api.spotify.com/v1/tracks/5liz7gUkM2OPy8TIDqVa1F,Because of you,48.0,240693.0,1.0,6RvFZkZDXEJjhniVyGADwI,Because of You,single,2009-11-25,4.0,https://api.spotify.com/v1/albums/6RvFZkZDXEJjhniVyGADwI,35.0,,1loWI8jVk9btgJXHgqHXPD,After School,https://api.spotify.com/v1/artists/1loWI8jVk9btgJXHgqHXPD,39.0,370513.0,"k-pop, k-pop girl group"
2015-02-08,4Minute,Crazy,https://youtu.be/1nCLBTmjJBY,Girl,Major,5DZdCgnX9xAj59X6X7cQBs,https://api.spotify.com/v1/tracks/5DZdCgnX9xAj59X6X7cQBs,Crazy,61.0,192400.0,1.0,5ooERKclQluBVu00PIH9Xm,Crazy,single,2015-02-09,6.0,https://api.spotify.com/v1/albums/5ooERKclQluBVu00PIH9Xm,48.0,,6cdC1cwqh3eJAXaxXJt2jv,4Minute,https://api.spotify.com/v1/artists/6cdC1cwqh3eJAXaxXJt2jv,46.0,1080447.0,"k-pop, k-pop girl group"
2015-02-05,Mamamoo,My Everything,https://youtu.be/JprirXon4yo,Girl,OST,0A707ilHK1kr0CJbo6QC6X,https://api.spotify.com/v1/tracks/0A707ilHK1kr0CJbo6QC6X,My Everything,21.0,237639.0,1.0,1mFeGqmcKjrPi4aZh2tglm,스파이 (Original Television Soundtrack) Code No. 4,single,2015-02-06,2.0,https://api.spotify.com/v1/albums/1mFeGqmcKjrPi4aZh2tglm,10.0,,0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,https://api.spotify.com/v1/artists/0XATRDCYuuGhk0oE7C0o5G,58.0,7304840.0,"k-pop, k-pop girl group"
2015-02-02,Shinhwa,Memory,https://youtu.be/v5mHxj-ITjs,Boy,Major,0heTW9Do1Zy93ZmgZ6xyY7,https://api.spotify.com/v1/tracks/0heTW9Do1Zy93ZmgZ6xyY7,MEMORY,16.0,225100.0,9.0,0oKr72DRx5xdt8FJHNhPTH,WE,album,2015-05-26,10.0,https://api.spotify.com/v1/albums/0oKr72DRx5xdt8FJHNhPTH,18.0,,0jVvkFPa6YbFXQ3Qmhita0,SHINHWA,https://api.spotify.com/v1/artists/0jVvkFPa6YbFXQ3Qmhita0,39.0,290375.0,"classic k-pop, k-pop, k-pop boy group"
2015-01-28,A.T.O,Crazy,https://youtu.be/G9bhb1l1ErU,Boy,Major,7bi5vk9KoY6Flkat31ViYD,https://api.spotify.com/v1/tracks/7bi5vk9KoY6Flkat31ViYD,Crazy Over You,64.0,161945.0,6.0,2gNPnKP1PDkB5SZz3IMKuX,THE ALBUM,album,2020-10-02,8.0,https://api.spotify.com/v1/albums/2gNPnKP1PDkB5SZz3IMKuX,68.0,,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,https://api.spotify.com/v1/artists/41MozSoPIsD1dJM0CLPjZF,78.0,48908694.0,"k-pop, k-pop girl group, pop"
2015-01-28,Sunny Hill,Child In Time,https://youtu.be/GHB5jlv-Atg,Girl,Major,3bKgfiaDJDyvW0TVBNE2Lm,https://api.spotify.com/v1/tracks/3bKgfiaDJDyvW0TVBNE2Lm,Child in Time,12.0,254784.0,3.0,0tFME5b0fGRIYSu9xcAJeH,1st Album Part.B [Sunny Blues] (1),album,2015-01-29,9.0,https://api.spotify.com/v1/albums/0tFME5b0fGRIYSu9xcAJeH,5.0,,1ePYD8tMMM4Y8gbwi69vaf,Sunny Hill,https://api.spotify.com/v1/artists/1ePYD8tMMM4Y8gbwi69vaf,23.0,67604.0,k-pop girl group
2015-01-26,Wassup,Stupid Liar,https://youtu.be/z3Hqv2x3WVw,Girl,Major,7xLKS3bzDGahg11MDeqFgY,https://api.spotify.com/v1/tracks/7xLKS3bzDGahg11MDeqFgY,Stupid Liar (feat. NIHWA),19.0,186066.0,3.0,1K3BZnPbf1F2SkHvsRcI31,Showtime,album,2014-12-04,8.0,https://api.spotify.com/v1/albums/1K3BZnPbf1F2SkHvsRcI31,13.0,,3uRuMSaFWWmc4JYxmEkilg,WA$$UP,https://api.spotify.com/v1/artists/3uRuMSaFWWmc4JYxmEkilg,13.0,17898.0,
2015-01-25,Infinite H,Pretty,https://youtu.be/efK-S_R1tfk,Boy,Major,4PIzqPri51VyFe9Yc1YAAD,https://api.spotify.com/v1/tracks/4PIzqPri51VyFe9Yc1YAAD,Pretty,25.0,205272.0,2.0,0283P6M5EDAUsouBsQQ0s4,Second Mini Album [Fly Again],single,2015-01-26,7.0,https://api.spotify.com/v1/albums/0283P6M5EDAUsouBsQQ0s4,16.0,,6wG0oxTnYjwcjpdK3YRtR1,INFINITE H,https://api.spotify.com/v1/artists/6wG0oxTnYjwcjpdK3YRtR1,16.0,50705.0,k-pop boy group
